"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-04","31.1","36.9","25.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-05","30.7","37.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-06","27.3","36.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-07","28.7","35.5","23.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-08","29.2","33.7","23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-09","31.1",,"22.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-10","31.1","35.7","22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-11","32.1",,"22.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-12","32.1","37.7","23.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-13","33.6","38.2","26.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-14","28.6","38.9","20.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-15","28.7","36.5","23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-16","30.6",,"24.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-17","31.6","37.8","24.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-18","34.0",,"22.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-19","33.8","39.4","25.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-20","33.4","39.4","27.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-21","29.9","38.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-22","31.2",,"23.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-23","30.1","37.0","24.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-24","30.1","37.2","23.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-25","29.2","36.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-26","28.3","36.0","20.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-27","28.9","33.5","24.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-28","28.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-29","26.6","32.8","21.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-04-30","26.3","31.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-01","24.8","32.2","19.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-02","26.3","30.4","22.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-03","27.9",,"22.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-04","27.5","32.4","22.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-05","27.5","32.7","24.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-06","28.3","33.3","23.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-07","30.5","34.0","24.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-08","32.0",,"26.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-09","30.5","36.3","27.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-10","31.2","36.7","27.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-11","31.4","36.6","26.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-12","31.5",,"24.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-13","31.5",,"25.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-14","34.2","39.7","26.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-15","33.3","39.7",
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-16","32.9","39.8","26.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-17","32.7","39.1","27.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-18","33.9",,"26.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2023-05-19","34.0","40.5","26.5"
